107,251,0.2
107,252,0.03
107,212,0.4
107,240,0.13
107,253,0.03
107,246,0.03
107,229,0.03
107,254,0.13
111,220,0.02
111,268,0.03
111,236,0.02
111,221,0.01
111,269,0.1
111,211,0.28
111,270,0.35
111,213,0.02
111,240,0.01
111,215,0.05
111,255,0.03
111,271,0.05
111,231,0.01
117,236,0.11
117,207,0.22
117,210,0.22
117,216,0.33
117,218,0.11
118,276,0.5
118,229,0.5
120,219,0.22
120,206,0.22
120,209,0.06
120,229,0.33
120,278,0.11
120,299,0.06
127,254,1.0
132,219,0.01
132,325,0.05
132,276,0.2
132,211,0.01
132,326,0.01
132,257,0.01
132,262,0.01
132,253,0.01
132,229,0.02
132,327,0.01
132,328,0.5
132,266,0.01
132,329,0.15
132,259,0.01
132,254,0.01
133,219,0.14
133,203,0.02
133,236,0.01
133,242,0.02
133,207,0.02
133,222,0.02
133,238,0.01
133,209,0.05
133,227,0.01
133,270,0.01
133,213,0.01
133,240,0.07
133,215,0.5
133,229,0.01
133,217,0.07
133,266,0.01
139,228,0.5
139,253,0.5
141,219,0.37
141,222,0.11
141,211,0.05
141,239,0.05
141,240,0.16
141,215,0.16
141,254,0.11
144,219,0.45
144,220,0.09
144,242,0.09
144,291,0.09
144,273,0.09
144,254,0.18
149,338,0.23
149,225,0.08
149,323,0.11
149,356,0.49
149,234,0.09
152,219,0.21
152,220,0.07
152,209,0.07
152,287,0.07
152,240,0.21
152,229,0.07
152,328,0.07
152,254,0.14
152,367,0.07
155,202,0.01
155,203,0.02
155,208,0.02
155,224,0.03
155,209,0.01
155,210,0.01
155,368,0.01
155,211,0.01
155,288,0.02
155,227,0.02
155,212,0.02
155,215,0.06
155,291,0.03
155,229,0.1
155,231,0.04
155,218,0.02
155,266,0.02
155,273,0.08
155,254,0.03
155,312,0.19
155,233,0.07
155,369,0.22
156,251,0.02
156,347,0.01
156,203,0.01
156,224,0.01
156,213,0.05
156,240,0.22
156,215,0.04
156,370,0.02
156,283,0.03
156,229,0.01
156,307,0.01
156,258,0.02
156,371,0.01
156,218,0.01
156,273,0.01
156,312,0.12
156,369,0.37
156,334,0.02
159,373,0.01
159,374,0.02
159,219,0.01
159,220,0.01
159,284,0.04
159,205,0.19
159,203,0.02
159,236,0.01
159,242,0.0
159,206,0.06
159,221,0.02
159,223,0.0
159,208,0.0
159,224,0.0
159,238,0.02
159,209,0.01
159,318,0.0
159,210,0.01
159,239,0.02
159,375,0.0
159,227,0.0
159,212,0.07
159,228,0.01
159,240,0.02
159,290,0.0
159,291,0.0
159,271,0.01
159,264,0.0
159,216,0.0
159,266,0.01
159,376,0.0
159,377,0.01
159,378,0.05
159,249,0.02
159,295,0.0
159,296,0.02
159,273,0.01
159,254,0.03
159,311,0.0
159,312,0.04
159,379,0.01
159,380,0.0
159,369,0.2
179,212,0.5
179,229,0.5
199,276,0.2
199,288,0.8
203,337,0.2
203,338,0.2
203,225,0.27
203,323,0.06
203,234,0.27
205,219,0.13
205,205,0.03
205,207,0.03
205,208,0.05
205,238,0.61
205,211,0.03
205,239,0.03
205,215,0.05
205,217,0.03
205,266,0.03
212,219,0.49
212,202,0.02
212,203,0.02
212,274,0.02
212,237,0.09
212,222,0.12
212,223,0.07
212,224,0.02
212,291,0.02
212,271,0.05
212,247,0.02
212,328,0.05
221,219,0.19
221,202,0.01
221,220,0.01
221,205,0.02
221,203,0.01
221,242,0.01
221,207,0.03
221,237,0.01
221,222,0.03
221,208,0.03
221,209,0.03
221,211,0.08
221,239,0.17
221,326,0.02
221,213,0.01
221,240,0.01
221,215,0.02
221,229,0.02
221,231,0.01
221,328,0.01
221,254,0.24
221,312,0.06
221,233,0.02
225,219,0.45
225,208,0.18
225,239,0.09
225,254,0.27
232,207,0.17
232,213,0.39
232,240,0.04
232,215,0.09
232,254,0.04
232,369,0.26
239,219,0.17
239,220,0.01
239,205,0.02
239,318,0.01
239,276,0.12
239,288,0.1
239,212,0.27
239,257,0.1
239,240,0.05
239,383,0.01
239,229,0.01
239,278,0.01
239,271,0.02
239,294,0.02
239,258,0.02
239,372,0.01
239,259,0.01
239,295,0.01
239,273,0.01
239,254,0.03
239,356,0.01
247,368,1.0
257,220,0.13
257,285,0.19
257,206,0.06
257,227,0.06
257,291,0.13
257,266,0.06
257,273,0.25
257,422,0.13
258,219,0.05
258,220,0.01
258,205,0.01
258,260,0.01
258,207,0.01
258,222,0.01
258,223,0.02
258,280,0.12
258,209,0.01
258,210,0.01
258,276,0.03
258,351,0.05
258,227,0.01
258,213,0.03
258,214,0.02
258,240,0.01
258,289,0.03
258,283,0.01
258,229,0.04
258,264,0.02
258,247,0.06
258,305,0.01
258,217,0.14
258,266,0.04
258,232,0.05
258,267,0.01
258,273,0.21
258,254,0.01
261,279,0.13
261,204,0.02
261,220,0.04
261,236,0.02
261,238,0.02
261,239,0.04
261,213,0.04
261,240,0.11
261,215,0.28
261,255,0.02
261,293,0.02
261,283,0.04
261,229,0.09
261,267,0.04
261,296,0.02
261,311,0.02
261,297,0.02
262,257,0.13
262,240,0.5
262,215,0.25
262,255,0.13
265,279,0.03
265,219,0.2
265,205,0.3
265,222,0.07
265,223,0.07
265,208,0.13
265,239,0.13
265,229,0.03
265,328,0.03
275,212,0.5
275,240,0.5
