101,201,0.0
101,202,0.67
101,203,0.33
102,204,0.02
102,205,0.02
102,206,0.02
102,207,0.1
102,208,0.02
102,209,0.02
102,210,0.02
102,211,0.02
102,212,0.48
102,213,0.02
102,214,0.02
102,215,0.12
102,216,0.05
102,217,0.02
102,218,0.02
104,219,0.12
104,220,0.04
104,235,0.08
104,236,0.12
104,237,0.04
104,238,0.08
104,209,0.16
104,211,0.04
104,239,0.04
104,240,0.08
104,215,0.08
104,217,0.04
104,233,0.08
106,212,1.0
112,219,0.04
112,202,0.04
112,223,0.08
112,224,0.08
112,209,0.04
112,239,0.16
112,272,0.08
112,273,0.36
112,254,0.12
113,219,0.13
113,220,0.09
113,274,0.09
113,275,0.04
113,276,0.13
113,277,0.13
113,212,0.17
113,257,0.04
113,229,0.13
113,278,0.04
116,219,0.78
116,205,0.04
116,221,0.04
116,209,0.04
116,212,0.04
116,229,0.04
119,241,0.01
119,251,0.01
119,279,0.09
119,219,0.01
119,220,0.12
119,284,0.01
119,205,0.01
119,203,0.0
119,236,0.01
119,285,0.01
119,242,0.01
119,207,0.02
119,221,0.0
119,222,0.0
119,223,0.01
119,269,0.01
119,224,0.0
119,209,0.01
119,243,0.05
119,210,0.0
119,276,0.0
119,211,0.01
119,286,0.0
119,287,0.01
119,288,0.01
119,277,0.0
119,227,0.04
119,212,0.1
119,213,0.05
119,257,0.0
119,240,0.02
119,215,0.05
119,289,0.01
119,253,0.01
119,255,0.01
119,290,0.01
119,291,0.0
119,292,0.0
119,293,0.01
119,283,0.01
119,229,0.0
119,278,0.01
119,263,0.04
119,271,0.01
119,264,0.01
119,247,0.01
119,294,0.0
119,216,0.02
119,217,0.0
119,266,0.01
119,248,0.01
119,259,0.0
119,295,0.01
119,296,0.12
119,297,0.01
119,298,0.0
122,220,0.4
122,210,0.04
122,257,0.04
122,229,0.36
122,218,0.04
122,273,0.08
122,254,0.04
123,303,0.01
123,279,0.01
123,219,0.01
123,220,0.0
123,205,0.02
123,203,0.0
123,236,0.02
123,206,0.0
123,207,0.08
123,223,0.0
123,208,0.0
123,269,0.01
123,280,0.0
123,209,0.04
123,210,0.01
123,211,0.04
123,239,0.02
123,227,0.01
123,212,0.01
123,270,0.01
123,213,0.01
123,240,0.02
123,215,0.33
123,289,0.0
123,255,0.0
123,290,0.0
123,293,0.0
123,304,0.01
123,283,0.0
123,229,0.01
123,271,0.01
123,264,0.01
123,305,0.0
123,306,0.0
123,307,0.0
123,308,0.0
123,216,0.02
123,231,0.01
123,309,0.02
123,217,0.04
123,266,0.01
123,232,0.0
123,267,0.01
123,310,0.01
123,296,0.01
123,273,0.13
123,254,0.0
123,311,0.01
123,312,0.0
